Pais,Retail,Producto,Nombre marca,URL,Tipo Pagina
Argentina,Carrefour,Refrescos de cola ,Pepsi  ,https://www.carrefour.com.ar/gaseosa-cola-pepsi-regular-pet-2-lts-740265/p,D
Argentina,Carrefour,Refrescos de cola ,Paso de los Torros  ,https://www.carrefour.com.ar/gaseosa-pomelo-paso-de-los-toros-225-lts-15444/p,D
Argentina,Carrefour,Refrescos de cola ,Cunnington  ,https://www.carrefour.com.ar/gaseosa-cola-cunnington-classic-pet-225-lts-721460/p,D
Argentina,Carrefour,Refrescos de cola ,Carrefour  ,https://www.carrefour.com.ar/gaseosa-cola-carrefour-classic-225-lts-572675/p,D
Argentina,Carrefour,Papas,Carrefour  ,https://www.carrefour.com.ar/papas?_q=papas&map=ft#reviews,D
Argentina,Carrefour,Tomates,Huella natural  ,https://www.carrefour.com.ar/tomate-redondo-en-racimo-huella-natural-x-kg/p,D
Argentina,Carrefour,Tomates,Rocky  ,https://www.carrefour.com.ar/tomate-racimo-500-g-9303/p,D
Argentina,Jumbo,Leche liquida ,La Serenisima  ,https://www.jumbo.com.ar/leche-entera-la-serenisima-3sachet-1lt/p,E
Argentina,Jumbo,Leche liquida ,Cuisine & Co NBE MP  ,https://www.jumbo.com.ar/leche-entera-1-l-cuisine-co-nbe-mp/p,E
Argentina,Jumbo,Leche liquida ,Tregar  ,https://www.jumbo.com.ar/leche-tregar-enterax-1-litro/p,E
Argentina,Jumbo,Leche liquida ,Manfrey  ,https://www.jumbo.com.ar/leche-manfrey-entera-u-a-t-sin-atributo-sin-atributo-sin-atributo-sin-atributo/p,E
Argentina,Jumbo,Leche liquida ,Lechelita  ,https://www.jumbo.com.ar/leche-entera-lechelita-uat-1-l/p,E
Argentina,Jumbo,Pan de molde ,Fargo  ,https://www.jumbo.com.ar/pan-lacteado-x-585-gr-fargo/p,E
Argentina,Jumbo,Pan de molde ,Bimbo  ,https://www.jumbo.com.ar/pan-blanco-x-400-gr-bimbo/p,E
Argentina,Jumbo,Pan de molde ,La Perla  ,https://www.jumbo.com.ar/pan-de-mesa-tradicional-la-perla-330-gr/p,E
Argentina,Jumbo,Pan de molde ,Lactal  ,https://www.jumbo.com.ar/pan-blanco-lactal-460-gr/p,E
Argentina,Jumbo,Pan de molde ,Fresh MP Jumbo  ,https://www.jumbo.com.ar/pan-lactal-artesanal-premiun-semillas-590-grs-2/p,E
Argentina,Jumbo,Azúcar,Ledesma  ,https://www.jumbo.com.ar/azucar-ledesma-x-1kg/p,E
Argentina,Jumbo,Azúcar,Chango  ,https://www.jumbo.com.ar/azucar-premium-refinada-chango-x-1-kg/p,E
Argentina,Jumbo,Azúcar,Cuisine & Co NBE MP  ,https://www.jumbo.com.ar/azucar-1-kg-cuisine-co-nbe-mp/p,E
Argentina,Jumbo,Azúcar,Pergola  ,https://www.jumbo.com.ar/azucar-impalpable-sin-tacc-250-gr-pergola/p,E
Argentina,Jumbo,Pasta seca ,Lucchetti  ,https://www.jumbo.com.ar/fideos-lucchetti-tallarin-n5-x500g/p,E
Argentina,Jumbo,Pasta seca ,Matarazzo  ,https://www.jumbo.com.ar/fideos-matarazzo-spaghetti-n7-x-500-gr/p,E
Argentina,Jumbo,Pasta seca ,Don Vicente  ,https://www.jumbo.com.ar/fideos-don-vicente-tallarin-x500g/p,E
Argentina,Jumbo,Pasta seca ,Molto  ,https://www.jumbo.com.ar/fideos-tallarines-molto-500-gr/p,E
Argentina,Jumbo,Pasta seca ,Barilla,https://www.jumbo.com.ar/fideos-spaghetti-barilla-500-gr/p,E
Argentina,Jumbo,Pollo entero ,Granja Tres Arroyos  ,https://www.jumbo.com.ar/pollo-campo-de-areco/p,E
Argentina,Jumbo,Pollo entero ,Jumbo  ,https://www.jumbo.com.ar/pollo-fresco-con-menudos-2/p,E
Argentina,Jumbo,Huevos,Avicoper  ,https://www.jumbo.com.ar/huevos-blancos-avicoper-12-u-1-paquete-2/p,E
Argentina,Jumbo,Huevos,Maxima MP Jumbo  ,https://www.jumbo.com.ar/huevos-blancos-12-un-maxima-mp-3/p,E
Argentina,Jumbo,Huevos,Doña Lala  ,https://www.jumbo.com.ar/huevos-blancos-dona-lala-x-6u-carton/p,E
Argentina,Jumbo,Huevos,Cuisine & Co NBE MP  ,https://www.jumbo.com.ar/huevos-blancos-extra-grandes-12-un-cuisine-co-nbe-mp/p,E
Argentina,Jumbo,Huevos,Carnave  ,https://www.jumbo.com.ar/huevos-blancos-carnave-docena/p,E
Argentina,Jumbo,Queso blando,La Serenisima  ,https://www.jumbo.com.ar/mozzarella-la-serenisima-220gr/p,E
Argentina,Jumbo,Queso blando,La Paulina  ,https://www.jumbo.com.ar/queso-cremoso-la-paulina-doble-crema-hma-x-kg/p,E
Argentina,Jumbo,Queso blando,Punta del Agua  ,https://www.jumbo.com.ar/queso-cremoso-punta-del-agua-horma-x-kg-2/p,E
Argentina,Jumbo,Queso blando,Milkaut  ,https://www.jumbo.com.ar/queso-cheddar-milkaut-x-145-gr/p,E
Argentina,Jumbo,Queso blando,Adler,https://www.jumbo.com.ar/queso-adler-feteado-danbo-144-gr/p,E
Argentina,Jumbo,Refrescos de cola,Coca-Cola  ,https://www.jumbo.com.ar/gaseosa-coca-cola-sabor-original-2-25-l/p,E
Argentina,Jumbo,Refrescos de cola,Pepsi  ,https://www.jumbo.com.ar/gaseosa-pepsi-botella-2-l/p,E
Argentina,Jumbo,Refrescos de cola,Paso de los Torros  ,https://www.jumbo.com.ar/gaseosa-paso-de-los-toros-pomelo-botella-500mlx1/p,E
Argentina,Jumbo,Refrescos de cola,Cunnington  ,https://www.jumbo.com.ar/gaseosa-cunnington-cola-suave-2-25lt/p,E
Argentina,Jumbo,Refrescos de cola,Crush  ,https://www.jumbo.com.ar/gaseosa-crush-pomelo-2-25lt/p,E
Argentina,Jumbo,Papas,Jumbo  ,https://www.jumbo.com.ar/papa-negra-por-kg/p,E
Argentina,Jumbo,Papas,Sueño Verde  ,https://www.jumbo.com.ar/papas-andinas-sueno-verde-600-gr/p,E
Argentina,Jumbo,Papas,Polychaco  ,https://www.jumbo.com.ar/papas-plychaco-noisette-500-gr/p,E
Argentina,Jumbo,Tomates,Jumbo  ,https://www.jumbo.com.ar/tomate-redondo-grande-por-kg/p,E
Argentina,Jumbo,Tomates,Buy & Eat  ,https://www.jumbo.com.ar/tomate-cherry-buy-eat-250-gr/p,E
Argentina,Jumbo,Tomates,Sueño Verde  ,https://www.jumbo.com.ar/cherry-rojo-sueno-verde/p,E
Argentina,Coto,Leche liquida,La Serenisima  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/leche-entera-clasica-la-serenisima-sachet-1l/_/R-00015929-00015929-200,D
Argentina,Coto,Leche liquida,Ilolay  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/leche-entera-larga-vida-ilolay-ttb-1-ltr/_/R-00527739-00527739-200,D
Argentina,Coto,Leche liquida,Tregar  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/leche-larga-vida-entera-tregar-ttb-1-l/_/R-00262249-00262249-200?showMoreIds=10093,D
Argentina,Coto,Leche liquida,Veronica  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/leche-larga-vida-entera-veronica-1l/_/R-00081546-00081546-200?showMoreIds=10093,D
Argentina,Coto,Leche liquida,Las Tres Niñas  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/leche-larga-vida-entera-las-tres-niñas-ttb-1l/_/R-00254550-00254550-200?showMoreIds=10093,D
Argentina,Coto,Pan de molde,Fargo  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/pan-de-salvado-fargo-620g/_/R-00602242-00602242-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pan de molde,Bimbo  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/pan-lacteado-blanco-rebanada-mas-grande-bimbo-610g/_/R-00598184-00598184-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pan de molde,La Perla  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/pan-de-mesa-grande-la-perla-550g/_/R-00584778-00584778-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pan de molde,Noly  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/pan-salvado-grande-noly-bsa-600-grm/_/R-00532424-00532424-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pan de molde,Coto  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/baguette-coto/_/R-00044078-00044078-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Azúcar,Ledesma  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/azúcar-superior-real-ledesma-1kg/_/R-00218834-00218834-200,D
Argentina,Coto,Azúcar,La Perla  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/azúcar-la-perla-1-kg/_/R-00585475-00585475-200,D
Argentina,Coto,Azúcar,Uniao  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/azúcar-cristal-uniao-1kg/_/R-00581102-00581102-200,D
Argentina,Coto,Azúcar,Sugar Pot  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/azúcar-organica-sugar-pot-800g/_/R-00581297-00581297-200,D
Argentina,Coto,Azúcar,Azucel  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/azúcar-azucel-1kg/_/R-00298412-00298412-200,D
Argentina,Coto,Pasta seca,Lucchetti  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/fideos-tallarin-n5-lucchetti-500g/_/R-00572005-00572005-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pasta seca,Matarazzo  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/fideos-tallarin-n-5-matarazzo-500g/_/R-00573920-00573920-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pasta seca,Barilla  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/espagueti-barilla-caja-500-gr/_/R-00010423-00010423-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pasta seca,Dalverde,https://www.cotodigital.com.ar/sitios/cdigi/productos/fid-lar-sem-spaghetti-nuev-delverde-paq-500-grm/_/R-00461730-00461730-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pasta seca,Favorita  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/espagueti-favorita-500-gr/_/R-00249446-00249446-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Pollo entero,Coto  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/pollo-entero-fresco-x-uni-2-8-kg-/_/R-00012784-00012784-200?Dy=1,D
Argentina,Coto,Huevos,Avicoper  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/huevo-blanco-extra-bli-12-uni/_/R-00022867-00022867-200?Dy=1,D
Argentina,Coto,Huevos,Coto  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/huevo-blanco-coto-bli-12-uni/_/R-00234311-00234311-200?Dy=1,D
Argentina,Coto,Huevos,Avicola Brandsen  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/huevo-blanco-grande-6u/_/R-00022863-00022863-200?Dy=1,D
Argentina,Coto,Huevos,Libre Jaula  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/huevo-color-libre-jaula-carnave-6-uni/_/R-00499841-00499841-200?Dy=1,D
Argentina,Coto,Queso blando,La Serenisima  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/queso-mozzarella-sin-lactosa-la-serenisima-500g/_/R-00590250-00590250-200?Dy=1,D
Argentina,Coto,Queso blando,La Paulina  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/queso-cremoso-fraccionado-la-paulina-xkg/_/R-00000199-00000199-200?Dy=1,D
Argentina,Coto,Queso blando,Punta del Agua  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/queso-cremoso-punta-del-agua-x-kg/_/R-00000161-00000161-200?Dy=1,D
Argentina,Coto,Queso blando,Doña Aurora,https://www.cotodigital.com.ar/sitios/cdigi/productos/queso-mozzarella-feteado-doña-aurora-x-170g/_/R-00562370-00562370-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Queso blando,Las Tres Niñas  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/queso-danbo-las-tres-niñas-x-1kg/_/R-00013179-00013179-200?Dy=1&showMoreIds=10093,D
Argentina,Coto,Refrescos de cola,Coca-Cola  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/gaseosa-coca-cola-sabor-original-2-25-lt/_/R-00014450-00014450-200?Dy=1,D
Argentina,Coto,Refrescos de cola,Pepsi  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/gaseosa-cola-pepsi-2l/_/R-00568189-00568189-200?Dy=1,D
Argentina,Coto,Refrescos de cola,Paso de los Torros  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/gaseosa-paso-de-los-toros-botella-2-25-l-/_/R-00015373-00015373-200?Dy=1,D
Argentina,Coto,Refrescos de cola,Cunnington  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/gaseosa-cola-cunnington-1500cmq/_/R-00569385-00569385-200?Dy=1,D
Argentina,Coto,Refrescos de cola,Pritty  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/gaseosa-pritty-limón-botella-2-25-l-/_/R-00058589-00058589-200?Dy=1,D
Argentina,Coto,Papas,Coto  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/papa-negra-selección-x-kg/_/R-00060947-00060947-200?Dy=1,D
Argentina,Coto,Papas,Santa Maria  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/papa-natural-cortada-precocida-santa-maria-500g/_/R-00584286-00584286-200?Dy=1,D
Argentina,Coto,Papas,Sueño Verde  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/papas-andinas-sueño-verde-x-600-gr/_/R-00186722-00186722-200?Dy=1,D
Argentina,Coto,Tomates,Coto  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/tomate-red-x-kg/_/R-00000684-00000684-200?Dy=1,D
Argentina,Coto,Tomates,Cosecha Criolla  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/tomate-red-especial-x-kg-xkg/_/R-00035072-00035072-200?Dy=1,D
Argentina,Coto,Tomates,Rocky  ,https://www.cotodigital.com.ar/sitios/cdigi/productos/tomate-cherry-rocky-x-300-gr/_/R-00040367-00040367-200?Dy=1&showMoreIds=10093,D
Argentina,Dia,Leche liquida,La Serenisima  ,https://diaonline.supermercadosdia.com.ar/leche-multidefensa-3--la-serenisima-1-lt-274565/p,E
Argentina,Dia,Leche liquida,Lechelita  ,https://diaonline.supermercadosdia.com.ar/leche-entera-larga-vida-lechelita-1-lt-300130/p,E
Argentina,Dia,Leche liquida,Dia  ,https://diaonline.supermercadosdia.com.ar/leche-entera-dia-larga-vida-1-lt-608/p,E
Argentina,Dia,Leche liquida,Casanto,https://diaonline.supermercadosdia.com.ar/leche-fresca-entera-3--fortificada-casanto-sachet-1-lt-288868/p,E
Argentina,Dia,Leche liquida,Las Tres Niñas  ,https://diaonline.supermercadosdia.com.ar/leche-entera-las-3-ninas-larga-vida-1-lt-58463/p,E
Argentina,Dia,Pan de molde,Fargo  ,https://diaonline.supermercadosdia.com.ar/pan-integral-fargo-400-gr-263877/p,E
Argentina,Dia,Pan de molde,Bimbo  ,https://diaonline.supermercadosdia.com.ar/pan-blanco-bimbo-610-gr-263871/p,E
Argentina,Dia,Pan de molde,Noly  ,https://diaonline.supermercadosdia.com.ar/pan-lacteado-noly-grande-600-gr-138110/p,E
Argentina,Dia,Pan de molde,Lactal  ,https://diaonline.supermercadosdia.com.ar/pan-salvado-lactal-560-gr-241835/p,E
Argentina,Dia,Pan de molde,Dia  ,https://diaonline.supermercadosdia.com.ar/pan-blanco-grande-dia-460-gr-295395/p,E
Argentina,Dia,Azúcar,Ledesma  ,https://diaonline.supermercadosdia.com.ar/azucar-ledesma-refinado-superior-1-kg-129208/p,E
Argentina,Dia,Azúcar,Dia  ,https://diaonline.supermercadosdia.com.ar/azucar-plus-dia-comun-tipo-a-1-kg-130321/p,E
Argentina,Dia,Azúcar,La Providencia  ,https://diaonline.supermercadosdia.com.ar/azucar-la-providencia-1-kg-294967/p,E
Argentina,Dia,Azúcar,Arcor  ,https://diaonline.supermercadosdia.com.ar/azucar-comun-arcor-tipo--a--1-kg-260592/p,E
Argentina,Dia,Azúcar,Azucel  ,https://diaonline.supermercadosdia.com.ar/azucar-azucel-comun-tipo--a--500-gr-266204/p,E
Argentina,Dia,Pasta seca,Lucchetti  ,https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-n7-luchetti-500-gr-40877/p,E
Argentina,Dia,Pasta seca,Matarazzo  ,https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-n3-matarazzo-500-gr-38576/p,E
Argentina,Dia,Pasta seca,Dia  ,https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-dia-500-gr-285831/p,E
Argentina,Dia,Pasta seca,Don Vicente  ,https://diaonline.supermercadosdia.com.ar/fideos-tallarin-don-vicente-500-gr-299848/p,E
Argentina,Dia,Pasta seca,Favorita  ,https://diaonline.supermercadosdia.com.ar/fideos-spaghetti-favorita-500-gr-61256/p,E
Argentina,Dia,Pollo entero,Granja Tres Arroyos  ,https://diaonline.supermercadosdia.com.ar/patamuslo-iqf-granja-3-arroyos-800-gr-298506/p,E
Argentina,Dia,Pollo entero,Dia  ,https://diaonline.supermercadosdia.com.ar/pollo-fresco-x-1-kg-90150/p,E
Argentina,Dia,Huevos,Dia  ,https://diaonline.supermercadosdia.com.ar/huevo-blanco-grande-12-ud-48133/p,E
Argentina,Dia,Queso blando,La Serenisima  ,https://diaonline.supermercadosdia.com.ar/queso-cremoso-la-serenisima-1-kg-299838/p,E
Argentina,Dia,Queso blando,La Paulina  ,https://diaonline.supermercadosdia.com.ar/queso-cremoso-la-paulina-x-kg-90181/p,E
Argentina,Dia,Queso blando,Vacalin,https://diaonline.supermercadosdia.com.ar/queso-cremoso-vacalin-400-gr-150653/p,E
Argentina,Dia,Queso blando,Doña Aurora,https://diaonline.supermercadosdia.com.ar/queso-muzzarella-dona-aurora-ahumado-500-gr-268361/p,E
Argentina,Dia,Queso blando,Dia  ,https://diaonline.supermercadosdia.com.ar/queso-muzzarella-dia-250-gr-271414/p,E
Argentina,Dia,Refrescos de cola,Coca-Cola  ,https://diaonline.supermercadosdia.com.ar/gaseosa-coca-cola-sabor-original-225-lt-14837/p,E
Argentina,Dia,Refrescos de cola,Pepsi  ,https://diaonline.supermercadosdia.com.ar/gaseosa-cola-regular-pepsi-2-lt-115102/p,E
Argentina,Dia,Refrescos de cola,Dia  ,https://diaonline.supermercadosdia.com.ar/gaseosa-cola-dia-15-lt-24841/p,E
Argentina,Dia,Refrescos de cola,Cunnington  ,https://diaonline.supermercadosdia.com.ar/gaseosa-cola-cunnington-225-lt-264018/p,E
Argentina,Dia,Refrescos de cola,Crush  ,https://diaonline.supermercadosdia.com.ar/gaseosa-crush-sin-azucar-pomelo-amarillo-225-lt-114822/p,E
Argentina,Dia,Papas,Dia  ,https://diaonline.supermercadosdia.com.ar/papa-negra-x-1-kg-90094/p,E
Argentina,Dia,Tomates,Dia  ,https://diaonline.supermercadosdia.com.ar/tomate-redondo-x-1-kg-90127/p,E
Argentina,Libertad,Leche liquida,La Serenisima  ,https://www.hiperlibertad.com.ar/leche-entera-la-seren-sima-mult-vit-3-sachet-x-1-lt/p,E
Argentina,Libertad,Leche liquida,Tregar  ,https://www.hiperlibertad.com.ar/leche-larga-vida-entera-tregar-1-lt/p,E
Argentina,Libertad,Leche liquida,Manfrey  ,https://www.hiperlibertad.com.ar/leche-entera-manfrey-sachet-1l/p,E
Argentina,Libertad,Leche liquida,Veronica  ,https://www.hiperlibertad.com.ar/leche-entera-veronica-larga-vida-1-l/p,E
Argentina,Libertad,Leche liquida,Las Tres Niñas  ,https://www.hiperlibertad.com.ar/leche-las-tres-ninas-descremada-1l/p,E
Argentina,Libertad,Pan de molde,Fargo  ,https://www.hiperlibertad.com.ar/pan-blanco-lacteado-fargo-x-380g/p,E
Argentina,Libertad,Pan de molde,Bimbo  ,https://www.hiperlibertad.com.ar/pan-blanco-bimbo-x-610g/p,E
Argentina,Libertad,Pan de molde,Lactal  ,https://www.hiperlibertad.com.ar/pan-salvado-lactal-x-560g/p,E
Argentina,Libertad,Pan de molde,La Veneziana  ,https://www.hiperlibertad.com.ar/pan-lactal-familiar-veneziana-blanco-x-600-gr/p,E
Argentina,Libertad,Pan de molde,Libertad  ,https://www.hiperlibertad.com.ar/pan-frances-x-500-g/p,E
Argentina,Libertad,Azúcar,Ledesma  ,https://www.hiperlibertad.com.ar/azucar-ledesma-clasica-1-kg/p,E
Argentina,Libertad,Azúcar,La Perla  ,https://www.hiperlibertad.com.ar/azucar-la-perla-1kg/p,E
Argentina,Libertad,Azúcar,Domino,https://www.hiperlibertad.com.ar/azucar-comun-domino-1-kg/p,E
Argentina,Libertad,Azúcar,Azucel  ,https://www.hiperlibertad.com.ar/azucar-azucel-1-kilo/p,E
Argentina,Libertad,Pasta seca,Lucchetti  ,https://www.hiperlibertad.com.ar/fideos-spaghetti-n7-lucchetti-x-500-gr/p,E
Argentina,Libertad,Pasta seca,Matarazzo  ,https://www.hiperlibertad.com.ar/fideos-spaghetti-n-3-matarazzo-500g/p,E
Argentina,Libertad,Pasta seca,Terrabusi  ,https://www.hiperlibertad.com.ar/fideos-terrabusi-spaghetti-n-3-x-500-gr/p,E
Argentina,Libertad,Pasta seca,La Providencia  ,https://www.hiperlibertad.com.ar/fideos-la-providencia-tallarin-500-gr/p,E
Argentina,Libertad,Pasta seca,Don Vicente  ,https://www.hiperlibertad.com.ar/fideos-fettuccini-don-vicente-x-500-gr/p,E
Argentina,Libertad,Pollo entero,Libertad  ,https://www.hiperlibertad.com.ar/pollo-fresco-x-un-aprox-2-5kg/p,E
Argentina,Libertad,Pollo entero,Granja los Arroyos,https://www.hiperlibertad.com.ar/inner-fillette-de-pollo-congelado-iqf-supremitas-x-800-gr/p,E
Argentina,Libertad,Huevos,Libertad  ,https://www.hiperlibertad.com.ar/huevo-blanco-mediterranea-x6u/p,E
Argentina,Libertad,Huevos,Los Martinez  ,https://www.hiperlibertad.com.ar/huevos-gallina-color-x-12u/p,E
Argentina,Libertad,Queso blando,La Serenisima  ,https://www.hiperlibertad.com.ar/queso-cremon-cremoso-x-500gr/p,E
Argentina,Libertad,Queso blando,La Paulina  ,https://www.hiperlibertad.com.ar/queso-cremoso-la-paulina-x-450-gr/p,E
Argentina,Libertad,Queso blando,Milkaut  ,https://www.hiperlibertad.com.ar/queso-cheddar-fetas-milkaut-x-145g/p,E
Argentina,Libertad,Queso blando,Manfrey  ,https://www.hiperlibertad.com.ar/queso-tybo-manfrey-x-250-gr/p,E
Argentina,Libertad,Queso blando,Doña Aurora,https://www.hiperlibertad.com.ar/mozzarella-dona-aurora-250gr/p,E
Argentina,Libertad,Refrescos de cola,Coca-Cola  ,https://www.hiperlibertad.com.ar/gaseosa-coca-cola-sabor-original-1-5-lt/p,E
Argentina,Libertad,Refrescos de cola,Pepsi  ,https://www.hiperlibertad.com.ar/gaseosa-pepsi-70kcal-2000cc/p,E
Argentina,Libertad,Refrescos de cola,Pritty  ,https://www.hiperlibertad.com.ar/gaseosa-pritty-lim-n-x-2-25-lt/p,E
Argentina,Libertad,Refrescos de cola,Cunnington  ,https://www.hiperlibertad.com.ar/gaseosa-cola-cunnington-classic-pet-3-lts/p,E
Argentina,Libertad,Refrescos de cola,Crush  ,https://www.hiperlibertad.com.ar/crush-lima-lim-n-2-25-lt/p,E
Argentina,Libertad,Papas,Libertad  ,https://www.hiperlibertad.com.ar/papa-cepillada-x-1-kg/p,E
Argentina,Libertad,Papas,McCain  ,https://www.hiperlibertad.com.ar/papas-mccain-noisette-x-600-gr/p,E
Argentina,Libertad,Tomates,Libertad  ,https://www.hiperlibertad.com.ar/tomate-redondo-x-500g/p,E
Colombia,Exito,Huevos,Kikes,https://www.exito.com/huevo-aa-rojo-30und-pet-744836/p,E
Colombia,Exito,Huevos,Santa Reyes,https://www.exito.com/huevo-rojo-aa-x-30-unidades-120829/p,E
Colombia,Exito,Huevos,Santa Anita,https://www.exito.com/huevo-30und-omega-rojo-santa-anita-30-unidad-867527/p,E
Colombia,Exito,Huevos,Huevos Oro,https://www.exito.com/huevo-campesino-rojo-aa-huevos-oro-30-und-425721/p,E
Colombia,Exito,Huevos,Gallina feliz,https://www.exito.com/huevo-gallina-feliz-rojo-aa-x-32-und-cu-908166/p,E
Colombia,Exito,Arroz,Arroz Diana,https://www.exito.com/arroz-premium-1000-gr-130605/p,E
Colombia,Exito,Arroz,Roa,https://www.exito.com/arroz-roa-1-kilo-477377/p,E
Colombia,Exito,Arroz,Flor Huila,https://www.exito.com/arroz-flor-huila-1000-gr-491125/p,E
Colombia,Exito,Arroz,Sonora,https://www.exito.com/arroz-blanco-x-1000-gr-622811/p,E
Colombia,Exito,Arroz,Golondrina,https://www.exito.com/arroz-golondrina-2500-gr-3172659/p,E
Colombia,Éxito,Arroz,Federal,https://www.exito.com/arroz-premium-alto-rendimiento-x-2500-gr-949864/p,E
Colombia,Exito,Pan de molde,Bimbo,https://www.exito.com/pan-bimbo-blanco-suave-esponjoso-730-gr-3202794/p,E
Colombia,Exito,Pan de molde,Comapan,https://www.exito.com/pan-tajado-extralargo-476498/p,E
Colombia,Exito,Pan de molde,Vital,https://www.exito.com/pan-tajado-vital-semillas-500-gr-93997/p,E
Colombia,Exito,Pan de molde,Mauka,https://www.exito.com/pan-de-sagu-sin-gluten-mauka-snacks-450-gramo-122829/p,E
Colombia,Exito,Pan de molde,Santa Clara,https://www.exito.com/pan-pullman-extralargo-34470/p,E
Colombia,Exito,Pan de molde,Éxito,https://www.exito.com/pan-tajado-mantequilla-exito-marca-propia-550-gr-3098991/p,E
Colombia,Exito,Leche liquida,Alpina,https://www.exito.com/leche-deslactosada-sixpack-en-bolsa-x-11-litros-cu-957267/p,E
Colombia,Exito,Leche liquida,Colanta,https://www.exito.com/leche-uht-entera-colanta-6000-ml-3069107/p,E
Colombia,Exito,Leche liquida,Alqueria,https://www.exito.com/leche-sabor-original-alqueria-1300-ml-3141762/p,E
Colombia,Exito,Leche liquida,Éxito,https://www.exito.com/leche-entera-uht-paquete-exito-marca-propia-5400-ml-3101114/p,E
Colombia,Exito,Tomates,Chonto,https://www.exito.com/tomate-chonto-unidad-937107/p,E
Colombia,Exito,Tomates,Frescampo,https://www.exito.com/tomate-chonto-frescampo-x-1000-gr-120787/p,E
Colombia,Exito,Tomates,Hunts,https://www.exito.com/tomate-picado-oregano-y-albaca-376826/p,E
Colombia,Exito,Banano,Éxito,https://www.exito.com/banano-unidad-937109/p,E
Colombia,Exito,Banano,Ticsa,https://www.exito.com/banano-deshidratado-103939955-mp/p,E
Colombia,Exito,Banano,Etnico,https://www.exito.com/banano-crocante-liofilizado-15g-101283837-mp/p,E
Colombia,Exito,Cebolla,TAEQ,https://www.exito.com/cebolla-blanca-organico-x-500gr-84781/p,E
Colombia,Exito,Cebolla,Éxito,https://www.exito.com/cebolla-blanca-unidad-956928/p,E
Colombia,Exito,Cebolla,Paisana,https://www.exito.com/cebolla-roja-unidad-170530/p,E
Colombia,Exito,Papa,Éxito,https://www.exito.com/papa-criolla-a-granel-436803/p,E
Colombia,Exito,Papa,Frescampo ,https://www.exito.com/papa-criolla-ekono-1000g-824255/p,E
Colombia,Exito,Papa,McCain,https://www.exito.com/papa-rusticas-mccain-500-gr-3026309/p,E
Colombia,Exito,Queso blando,Colanta,https://www.exito.com/queso-mozarella-486014/p,E
Colombia,Exito,Queso blando,Alpina,https://www.exito.com/queso-mozarella-x-25-tajadas-417-gr-268748/p,E
